date,slot,action,battery_level_kWh,JEPX_prediction,JEPX_actual,EPRX1_prediction,EPRX1_actual,EPRX3_prediction,EPRX3_actual,imbalance,JEPX_PnL,EPRX1_PnL,EPRX3_PnL,Wheeling_charges,Total_Daily_PnL
2023/9/23,42,discharge,3000.0,11.32,6.67,0,0,0,0,6.67,6336.5,0.0,0.0,0.0,6336.5
2023/9/23,43,discharge,2000.0,11.46,6.67,0,0,0,0,6.67,6336.5,0.0,0.0,0.0,6336.5
2023/9/23,44,idle,2000.0,10.69,10.5,0,0,0,0,10.5,0.0,0.0,0.0,0.0,0.0
2023/9/23,45,idle,2000.0,10.91,10.93,0,0,0,0,10.93,0.0,0.0,0.0,0.0,0.0
2023/9/23,46,discharge,1000.0,11.79,10.5,0,0,0,0,10.5,9975.0,0.0,0.0,0.0,9975.0
2023/9/23,47,idle,1000.0,10.77,10.05,0,0,0,0,10.05,0.0,0.0,0.0,0.0,0.0
2023/9/23,48,discharge,0.0,11.28,9.5,0,0,0,0,9.5,9025.0,0.0,0.0,0.0,9025.0
2023/9/24,1,idle,0.0,10.95,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/24,2,idle,0.0,10.24,10.44,0,0,0,0,10.44,0.0,0.0,0.0,0.0,0.0
2023/9/24,3,idle,0.0,10.08,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/24,4,idle,0.0,8.27,8.73,0,0,0,0,8.73,0.0,0.0,0.0,0.0,0.0
2023/9/24,5,idle,0.0,10.13,9.0,0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0
2023/9/24,6,idle,0.0,10.15,9.0,0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0
2023/9/24,7,idle,0.0,9.4,9.49,0,0,0,0,9.49,0.0,0.0,0.0,0.0,0.0
2023/9/24,8,idle,0.0,11.38,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/24,9,idle,0.0,11.49,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/24,10,idle,0.0,11.53,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/24,11,idle,0.0,11.5,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/24,12,idle,0.0,9.68,9.49,0,0,0,0,9.49,0.0,0.0,0.0,0.0,0.0
2023/9/24,13,idle,0.0,8.87,9.35,0,0,0,0,9.35,0.0,0.0,0.0,0.0,0.0
2023/9/24,14,idle,0.0,9.83,9.0,0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0
2023/9/24,15,idle,0.0,3.6,3.0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
2023/9/24,16,charge,1000.0,1.47,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/9/24,17,idle,1000.0,2.38,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/9/24,18,idle,1000.0,1.86,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/9/24,19,idle,1000.0,1.54,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/9/24,20,idle,1000.0,1.65,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/9/24,21,charge,2000.0,1.17,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/9/24,22,idle,2000.0,1.95,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/9/24,23,idle,2000.0,1.78,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/9/24,24,idle,2000.0,1.67,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/9/24,25,charge,3000.0,1.44,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/9/24,26,charge,4000.0,1.12,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/9/24,27,charge,5000.0,1.15,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/9/24,28,charge,6000.0,1.01,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/9/24,29,charge,7000.0,1.35,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/9/24,30,idle,7000.0,1.78,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/9/24,31,idle,7000.0,1.83,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/9/24,32,idle,7000.0,7.22,1.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2023/9/24,33,idle,7000.0,10.24,7.47,0,0,0,0,7.47,0.0,0.0,0.0,0.0,0.0
2023/9/24,34,idle,7000.0,11.8,10.05,0,0,0,0,10.05,0.0,0.0,0.0,0.0,0.0
2023/9/24,35,idle,7000.0,10.96,11.66,0,0,0,0,11.66,0.0,0.0,0.0,0.0,0.0
2023/9/24,36,discharge,6000.0,11.99,12.77,0,0,0,0,12.77,12131.5,0.0,0.0,0.0,12131.5
2023/9/24,37,discharge,5000.0,13.82,13.17,0,0,0,0,13.17,12511.5,0.0,0.0,0.0,12511.5
2023/9/24,38,discharge,4000.0,14.27,13.18,0,0,0,0,13.18,12521.0,0.0,0.0,0.0,12521.0
2023/9/24,39,discharge,3000.0,13.46,12.64,0,0,0,0,12.64,12008.0,0.0,0.0,0.0,12008.0
2023/9/24,40,discharge,2000.0,13.42,12.26,0,0,0,0,12.26,11647.0,0.0,0.0,0.0,11647.0
2023/9/24,41,idle,2000.0,11.84,12.64,0,0,0,0,12.64,0.0,0.0,0.0,0.0,0.0
2023/9/24,42,idle,2000.0,11.2,12.63,0,0,0,0,12.63,0.0,0.0,0.0,0.0,0.0
2023/9/24,43,discharge,1000.0,12.69,12.26,0,0,0,0,12.26,11647.0,0.0,0.0,0.0,11647.0
2023/9/24,44,discharge,0.0,12.08,11.19,0,0,0,0,11.19,10630.5,0.0,0.0,0.0,10630.5
2023/9/24,45,idle,0.0,11.41,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/24,46,idle,0.0,11.68,10.5,0,0,0,0,10.5,0.0,0.0,0.0,0.0,0.0
2023/9/24,47,idle,0.0,9.85,10.0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0
2023/9/24,48,idle,0.0,11.64,9.49,0,0,0,0,9.49,0.0,0.0,0.0,0.0,0.0
2023/9/25,1,idle,0.0,8.17,9.35,0,0,0,0,9.35,0.0,0.0,0.0,0.0,0.0
2023/9/25,2,idle,0.0,10.42,9.0,0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0
2023/9/25,3,idle,0.0,8.69,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
2023/9/25,4,charge,1000.0,6.3,5.12,0,0,0,0,5.12,-5278.350515463918,0.0,0.0,0.0,-5278.350515463918
2023/9/25,5,idle,1000.0,7.01,5.12,0,0,0,0,5.12,0.0,0.0,0.0,0.0,0.0
2023/9/25,6,idle,1000.0,6.99,7.0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0
2023/9/25,7,idle,1000.0,9.81,9.0,0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0
2023/9/25,8,idle,1000.0,9.48,9.35,0,0,0,0,9.35,0.0,0.0,0.0,0.0,0.0
2023/9/25,9,idle,1000.0,8.82,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/25,10,idle,1000.0,8.82,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/25,11,idle,1000.0,8.52,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/25,12,idle,1000.0,8.7,9.8,0,0,0,0,9.8,0.0,0.0,0.0,0.0,0.0
2023/9/25,13,idle,1000.0,7.87,9.64,0,0,0,0,9.64,0.0,0.0,0.0,0.0,0.0
2023/9/25,14,idle,1000.0,7.69,7.47,0,0,0,0,7.47,0.0,0.0,0.0,0.0,0.0
2023/9/25,15,charge,2000.0,3.54,5.04,0,0,0,0,5.04,-5195.876288659794,0.0,0.0,0.0,-5195.876288659794
2023/9/25,16,charge,3000.0,3.57,5.04,0,0,0,0,5.04,-5195.876288659794,0.0,0.0,0.0,-5195.876288659794
2023/9/25,17,charge,4000.0,3.73,5.04,0,0,0,0,5.04,-5195.876288659794,0.0,0.0,0.0,-5195.876288659794
2023/9/25,18,idle,4000.0,7.17,5.12,0,0,0,0,5.12,0.0,0.0,0.0,0.0,0.0
2023/9/25,19,idle,4000.0,9.14,8.61,0,0,0,0,8.61,0.0,0.0,0.0,0.0,0.0
2023/9/25,20,idle,4000.0,9.72,9.21,0,0,0,0,9.21,0.0,0.0,0.0,0.0,0.0
2023/9/25,21,charge,5000.0,6.81,7.94,0,0,0,0,7.94,-8185.56701030928,0.0,0.0,0.0,-8185.56701030928
2023/9/25,22,idle,5000.0,8.2,7.47,0,0,0,0,7.47,0.0,0.0,0.0,0.0,0.0
2023/9/25,23,idle,5000.0,8.29,7.47,0,0,0,0,7.47,0.0,0.0,0.0,0.0,0.0
2023/9/25,24,idle,5000.0,7.02,7.0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0
2023/9/25,25,charge,6000.0,3.77,5.04,0,0,0,0,5.04,-5195.876288659794,0.0,0.0,0.0,-5195.876288659794
2023/9/25,26,charge,7000.0,3.95,5.04,0,0,0,0,5.04,-5195.876288659794,0.0,0.0,0.0,-5195.876288659794
2023/9/25,27,idle,7000.0,9.45,9.35,0,0,0,0,9.35,0.0,0.0,0.0,0.0,0.0
2023/9/25,28,idle,7000.0,9.45,10.36,0,0,0,0,10.36,0.0,0.0,0.0,0.0,0.0
2023/9/25,29,idle,7000.0,9.73,9.99,0,0,0,0,9.99,0.0,0.0,0.0,0.0,0.0
2023/9/25,30,idle,7000.0,9.73,9.99,0,0,0,0,9.99,0.0,0.0,0.0,0.0,0.0
2023/9/25,31,idle,7000.0,9.11,11.66,0,0,0,0,11.66,0.0,0.0,0.0,0.0,0.0
2023/9/25,32,idle,7000.0,12.8,13.39,0,0,0,0,13.39,0.0,0.0,0.0,0.0,0.0
2023/9/25,33,discharge,6000.0,13.34,13.39,0,0,0,0,13.39,12720.5,0.0,0.0,0.0,12720.5
2023/9/25,34,discharge,5000.0,16.24,14.53,0,0,0,0,14.53,13803.5,0.0,0.0,0.0,13803.5
2023/9/25,35,discharge,4000.0,16.7,14.53,0,0,0,0,14.53,13803.5,0.0,0.0,0.0,13803.5
2023/9/25,36,discharge,3000.0,18.33,17.06,0,0,0,0,17.06,16206.999999999998,0.0,0.0,0.0,16206.999999999998
2023/9/25,37,discharge,2000.0,18.17,17.06,0,0,0,0,17.06,16206.999999999998,0.0,0.0,0.0,16206.999999999998
2023/9/25,38,discharge,1000.0,17.22,17.06,0,0,0,0,17.06,16206.999999999998,0.0,0.0,0.0,16206.999999999998
2023/9/25,39,discharge,0.0,16.24,17.0,0,0,0,0,17.0,16150.0,0.0,0.0,0.0,16150.0
2023/9/25,40,idle,0.0,12.69,13.0,0,0,0,0,13.0,0.0,0.0,0.0,0.0,0.0
2023/9/25,41,idle,0.0,12.69,12.49,0,0,0,0,12.49,0.0,0.0,0.0,0.0,0.0
2023/9/25,42,idle,0.0,12.66,11.2,0,0,0,0,11.2,0.0,0.0,0.0,0.0,0.0
2023/9/25,43,idle,0.0,12.21,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/25,44,idle,0.0,12.11,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/25,45,idle,0.0,11.46,9.45,0,0,0,0,9.45,0.0,0.0,0.0,0.0,0.0
2023/9/25,46,idle,0.0,9.84,6.26,0,0,0,0,6.26,0.0,0.0,0.0,0.0,0.0
2023/9/25,47,idle,0.0,8.99,5.04,0,0,0,0,5.04,0.0,0.0,0.0,0.0,0.0
2023/9/25,48,idle,0.0,8.73,5.04,0,0,0,0,5.04,0.0,0.0,0.0,0.0,0.0
2023/9/26,1,idle,0.0,8.9,10.36,0,0,0,0,10.36,0.0,0.0,0.0,0.0,0.0
2023/9/26,2,idle,0.0,10.34,11.86,0,0,0,0,11.86,0.0,0.0,0.0,0.0,0.0
2023/9/26,3,idle,0.0,9.6,11.2,0,0,0,0,11.2,0.0,0.0,0.0,0.0,0.0
2023/9/26,4,charge,1000.0,8.33,11.13,0,0,0,0,11.13,-11474.226804123713,0.0,0.0,0.0,-11474.226804123713
2023/9/26,5,charge,2000.0,8.63,11.13,0,0,0,0,11.13,-11474.226804123713,0.0,0.0,0.0,-11474.226804123713
2023/9/26,6,idle,2000.0,10.14,10.64,0,0,0,0,10.64,0.0,0.0,0.0,0.0,0.0
2023/9/26,7,idle,2000.0,9.7,11.09,0,0,0,0,11.09,0.0,0.0,0.0,0.0,0.0
2023/9/26,8,idle,2000.0,8.99,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/26,9,idle,2000.0,8.9,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/26,10,idle,2000.0,9.68,11.0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
2023/9/26,11,idle,2000.0,9.56,11.0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
2023/9/26,12,idle,2000.0,8.9,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/26,13,idle,2000.0,12.35,12.63,0,0,0,0,12.63,0.0,0.0,0.0,0.0,0.0
2023/9/26,14,idle,2000.0,12.43,12.63,0,0,0,0,12.63,0.0,0.0,0.0,0.0,0.0
2023/9/26,15,idle,2000.0,11.64,12.11,0,0,0,0,12.11,0.0,0.0,0.0,0.0,0.0
2023/9/26,16,idle,2000.0,10.32,11.0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
2023/9/26,17,idle,2000.0,10.52,12.1,0,0,0,0,12.1,0.0,0.0,0.0,0.0,0.0
2023/9/26,18,charge,3000.0,8.32,11.65,0,0,0,0,11.65,-12010.309278350516,0.0,0.0,0.0,-12010.309278350516
2023/9/26,19,charge,4000.0,7.12,11.65,0,0,0,0,11.65,-12010.309278350516,0.0,0.0,0.0,-12010.309278350516
2023/9/26,20,idle,4000.0,10.65,10.93,0,0,0,0,10.93,0.0,0.0,0.0,0.0,0.0
2023/9/26,21,idle,4000.0,9.46,10.36,0,0,0,0,10.36,0.0,0.0,0.0,0.0,0.0
2023/9/26,22,idle,4000.0,9.56,10.36,0,0,0,0,10.36,0.0,0.0,0.0,0.0,0.0
2023/9/26,23,idle,4000.0,8.83,10.0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0
2023/9/26,24,charge,5000.0,8.2,9.8,0,0,0,0,9.8,-10103.092783505157,0.0,0.0,0.0,-10103.092783505157
2023/9/26,25,charge,6000.0,7.46,9.21,0,0,0,0,9.21,-9494.845360824744,0.0,0.0,0.0,-9494.845360824744
2023/9/26,26,charge,7000.0,8.18,9.49,0,0,0,0,9.49,-9783.505154639177,0.0,0.0,0.0,-9783.505154639177
2023/9/26,27,idle,7000.0,9.63,11.24,0,0,0,0,11.24,0.0,0.0,0.0,0.0,0.0
2023/9/26,28,idle,7000.0,9.52,12.5,0,0,0,0,12.5,0.0,0.0,0.0,0.0,0.0
2023/9/26,29,idle,7000.0,12.29,12.63,0,0,0,0,12.63,0.0,0.0,0.0,0.0,0.0
2023/9/26,30,idle,7000.0,12.64,12.63,0,0,0,0,12.63,0.0,0.0,0.0,0.0,0.0
2023/9/26,31,idle,7000.0,12.31,13.39,0,0,0,0,13.39,0.0,0.0,0.0,0.0,0.0
2023/9/26,32,idle,7000.0,12.15,13.39,0,0,0,0,13.39,0.0,0.0,0.0,0.0,0.0
2023/9/26,33,idle,7000.0,14.16,13.7,0,0,0,0,13.7,0.0,0.0,0.0,0.0,0.0
2023/9/26,34,discharge,6000.0,16.02,15.94,0,0,0,0,15.94,15143.0,0.0,0.0,0.0,15143.0
2023/9/26,35,discharge,5000.0,16.3,15.94,0,0,0,0,15.94,15143.0,0.0,0.0,0.0,15143.0
2023/9/26,36,discharge,4000.0,17.92,18.36,0,0,0,0,18.36,17442.0,0.0,0.0,0.0,17442.0
2023/9/26,37,discharge,3000.0,18.25,18.25,0,0,0,0,18.25,17337.5,0.0,0.0,0.0,17337.5
2023/9/26,38,discharge,2000.0,18.35,18.25,0,0,0,0,18.25,17337.5,0.0,0.0,0.0,17337.5
2023/9/26,39,discharge,1000.0,16.13,17.64,0,0,0,0,17.64,16758.0,0.0,0.0,0.0,16758.0
2023/9/26,40,discharge,0.0,15.56,16.46,0,0,0,0,16.46,15637.0,0.0,0.0,0.0,15637.0
2023/9/26,41,idle,0.0,14.65,15.9,0,0,0,0,15.9,0.0,0.0,0.0,0.0,0.0
2023/9/26,42,idle,0.0,13.71,14.66,0,0,0,0,14.66,0.0,0.0,0.0,0.0,0.0
2023/9/26,43,idle,0.0,13.28,12.93,0,0,0,0,12.93,0.0,0.0,0.0,0.0,0.0
2023/9/26,44,idle,0.0,11.52,11.39,0,0,0,0,11.39,0.0,0.0,0.0,0.0,0.0
2023/9/26,45,idle,0.0,10.98,11.66,0,0,0,0,11.66,0.0,0.0,0.0,0.0,0.0
2023/9/26,46,idle,0.0,9.09,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/26,47,idle,0.0,8.52,11.1,0,0,0,0,11.1,0.0,0.0,0.0,0.0,0.0
2023/9/26,48,idle,0.0,9.71,10.23,0,0,0,0,10.23,0.0,0.0,0.0,0.0,0.0
2023/9/27,1,idle,0.0,8.95,10.36,0,0,0,0,10.36,0.0,0.0,0.0,0.0,0.0
2023/9/27,2,idle,0.0,8.29,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/27,3,idle,0.0,8.78,11.2,0,0,0,0,11.2,0.0,0.0,0.0,0.0,0.0
2023/9/27,4,idle,0.0,8.5,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/27,5,idle,0.0,8.83,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/27,6,idle,0.0,9.26,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/27,7,idle,0.0,9.23,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/27,8,idle,0.0,9.9,11.2,0,0,0,0,11.2,0.0,0.0,0.0,0.0,0.0
2023/9/27,9,idle,0.0,10.9,12.11,0,0,0,0,12.11,0.0,0.0,0.0,0.0,0.0
2023/9/27,10,idle,0.0,11.05,12.01,0,0,0,0,12.01,0.0,0.0,0.0,0.0,0.0
2023/9/27,11,idle,0.0,11.12,12.4,0,0,0,0,12.4,0.0,0.0,0.0,0.0,0.0
2023/9/27,12,idle,0.0,11.5,12.63,0,0,0,0,12.63,0.0,0.0,0.0,0.0,0.0
2023/9/27,13,idle,0.0,11.61,12.63,0,0,0,0,12.63,0.0,0.0,0.0,0.0,0.0
2023/9/27,14,idle,0.0,9.46,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/27,15,idle,0.0,9.03,9.82,0,0,0,0,9.82,0.0,0.0,0.0,0.0,0.0
2023/9/27,16,idle,0.0,10.7,9.21,0,0,0,0,9.21,0.0,0.0,0.0,0.0,0.0
2023/9/27,17,idle,0.0,9.03,9.99,0,0,0,0,9.99,0.0,0.0,0.0,0.0,0.0
2023/9/27,18,idle,0.0,8.73,10.19,0,0,0,0,10.19,0.0,0.0,0.0,0.0,0.0
2023/9/27,19,idle,0.0,8.13,9.99,0,0,0,0,9.99,0.0,0.0,0.0,0.0,0.0
2023/9/27,20,idle,0.0,7.93,8.85,0,0,0,0,8.85,0.0,0.0,0.0,0.0,0.0
2023/9/27,21,charge,1000.0,7.0,6.0,0,0,0,0,6.0,-6185.567010309279,0.0,0.0,0.0,-6185.567010309279
2023/9/27,22,charge,2000.0,2.45,5.04,0,0,0,0,5.04,-5195.876288659794,0.0,0.0,0.0,-5195.876288659794
2023/9/27,23,charge,3000.0,2.49,5.04,0,0,0,0,5.04,-5195.876288659794,0.0,0.0,0.0,-5195.876288659794
2023/9/27,24,charge,4000.0,2.9,5.04,0,0,0,0,5.04,-5195.876288659794,0.0,0.0,0.0,-5195.876288659794
2023/9/27,25,charge,5000.0,3.2,4.0,0,0,0,0,4.0,-4123.711340206186,0.0,0.0,0.0,-4123.711340206186
2023/9/27,26,charge,6000.0,3.29,5.0,0,0,0,0,5.0,-5154.639175257733,0.0,0.0,0.0,-5154.639175257733
2023/9/27,27,charge,7000.0,3.61,5.04,0,0,0,0,5.04,-5195.876288659794,0.0,0.0,0.0,-5195.876288659794
2023/9/27,28,idle,7000.0,8.92,9.99,0,0,0,0,9.99,0.0,0.0,0.0,0.0,0.0
2023/9/27,29,idle,7000.0,7.9,9.99,0,0,0,0,9.99,0.0,0.0,0.0,0.0,0.0
2023/9/27,30,idle,7000.0,10.51,12.11,0,0,0,0,12.11,0.0,0.0,0.0,0.0,0.0
2023/9/27,31,idle,7000.0,10.93,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/27,32,idle,7000.0,9.82,9.13,0,0,0,0,9.13,0.0,0.0,0.0,0.0,0.0
2023/9/27,33,idle,7000.0,13.77,13.39,0,0,0,0,13.39,0.0,0.0,0.0,0.0,0.0
2023/9/27,34,idle,7000.0,11.38,13.39,0,0,0,0,13.39,0.0,0.0,0.0,0.0,0.0
2023/9/27,35,discharge,6000.0,16.07,15.9,0,0,0,0,15.9,15105.0,0.0,0.0,0.0,15105.0
2023/9/27,36,discharge,5000.0,16.93,17.59,0,0,0,0,17.59,16710.5,0.0,0.0,0.0,16710.5
2023/9/27,37,discharge,4000.0,17.37,18.42,0,0,0,0,18.42,17499.0,0.0,0.0,0.0,17499.0
2023/9/27,38,discharge,3000.0,16.08,18.0,0,0,0,0,18.0,17100.0,0.0,0.0,0.0,17100.0
2023/9/27,39,discharge,2000.0,16.66,17.06,0,0,0,0,17.06,16206.999999999998,0.0,0.0,0.0,16206.999999999998
2023/9/27,40,discharge,1000.0,16.75,17.06,0,0,0,0,17.06,16206.999999999998,0.0,0.0,0.0,16206.999999999998
2023/9/27,41,discharge,0.0,16.1,15.79,0,0,0,0,15.79,15000.5,0.0,0.0,0.0,15000.5
2023/9/27,42,idle,0.0,13.5,13.97,0,0,0,0,13.97,0.0,0.0,0.0,0.0,0.0
2023/9/27,43,idle,0.0,12.4,13.0,0,0,0,0,13.0,0.0,0.0,0.0,0.0,0.0
2023/9/27,44,idle,0.0,11.57,11.66,0,0,0,0,11.66,0.0,0.0,0.0,0.0,0.0
2023/9/27,45,idle,0.0,11.34,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/27,46,idle,0.0,10.09,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/27,47,idle,0.0,9.64,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/27,48,idle,0.0,9.61,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/28,1,idle,0.0,9.83,11.19,0,0,0,0,11.19,0.0,0.0,0.0,0.0,0.0
2023/9/28,2,idle,0.0,10.29,11.3,0,0,0,0,11.3,0.0,0.0,0.0,0.0,0.0
2023/9/28,3,idle,0.0,10.88,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/28,4,idle,0.0,12.06,11.0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
2023/9/28,5,idle,0.0,11.72,10.44,0,0,0,0,10.44,0.0,0.0,0.0,0.0,0.0
2023/9/28,6,idle,0.0,11.65,10.44,0,0,0,0,10.44,0.0,0.0,0.0,0.0,0.0
2023/9/28,7,idle,0.0,11.82,10.5,0,0,0,0,10.5,0.0,0.0,0.0,0.0,0.0
2023/9/28,8,idle,0.0,12.12,10.5,0,0,0,0,10.5,0.0,0.0,0.0,0.0,0.0
2023/9/28,9,idle,0.0,12.11,10.5,0,0,0,0,10.5,0.0,0.0,0.0,0.0,0.0
2023/9/28,10,idle,0.0,12.27,10.44,0,0,0,0,10.44,0.0,0.0,0.0,0.0,0.0
2023/9/28,11,idle,0.0,12.12,10.44,0,0,0,0,10.44,0.0,0.0,0.0,0.0,0.0
2023/9/28,12,idle,0.0,12.04,10.5,0,0,0,0,10.5,0.0,0.0,0.0,0.0,0.0
2023/9/28,13,idle,0.0,9.94,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/28,14,idle,0.0,12.21,10.44,0,0,0,0,10.44,0.0,0.0,0.0,0.0,0.0
2023/9/28,15,idle,0.0,10.57,10.0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0
2023/9/28,16,idle,0.0,9.48,9.78,0,0,0,0,9.78,0.0,0.0,0.0,0.0,0.0
2023/9/28,17,idle,0.0,9.92,10.0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0
2023/9/28,18,idle,0.0,10.27,10.5,0,0,0,0,10.5,0.0,0.0,0.0,0.0,0.0
2023/9/28,19,idle,0.0,7.97,8.85,0,0,0,0,8.85,0.0,0.0,0.0,0.0,0.0
2023/9/28,20,idle,0.0,7.11,8.85,0,0,0,0,8.85,0.0,0.0,0.0,0.0,0.0
2023/9/28,21,charge,1000.0,5.09,6.01,0,0,0,0,6.01,-6195.876288659794,0.0,0.0,0.0,-6195.876288659794
2023/9/28,22,charge,2000.0,5.71,6.0,0,0,0,0,6.0,-6185.567010309279,0.0,0.0,0.0,-6185.567010309279
2023/9/28,23,charge,3000.0,2.74,5.0,0,0,0,0,5.0,-5154.639175257733,0.0,0.0,0.0,-5154.639175257733
2023/9/28,24,charge,4000.0,3.1,3.0,0,0,0,0,3.0,-3092.7835051546394,0.0,0.0,0.0,-3092.7835051546394
2023/9/28,25,charge,5000.0,4.08,0.2,0,0,0,0,0.2,-206.1855670103093,0.0,0.0,0.0,-206.1855670103093
2023/9/28,26,charge,6000.0,6.47,1.0,0,0,0,0,1.0,-1030.9278350515465,0.0,0.0,0.0,-1030.9278350515465
2023/9/28,27,charge,7000.0,2.99,5.0,0,0,0,0,5.0,-5154.639175257733,0.0,0.0,0.0,-5154.639175257733
2023/9/28,28,idle,7000.0,10.93,8.85,0,0,0,0,8.85,0.0,0.0,0.0,0.0,0.0
2023/9/28,29,idle,7000.0,10.04,8.85,0,0,0,0,8.85,0.0,0.0,0.0,0.0,0.0
2023/9/28,30,idle,7000.0,8.38,11.65,0,0,0,0,11.65,0.0,0.0,0.0,0.0,0.0
2023/9/28,31,idle,7000.0,15.52,12.63,0,0,0,0,12.63,0.0,0.0,0.0,0.0,0.0
2023/9/28,32,idle,7000.0,13.13,13.39,0,0,0,0,13.39,0.0,0.0,0.0,0.0,0.0
2023/9/28,33,idle,7000.0,12.66,11.13,0,0,0,0,11.13,0.0,0.0,0.0,0.0,0.0
2023/9/28,34,idle,7000.0,12.13,13.39,0,0,0,0,13.39,0.0,0.0,0.0,0.0,0.0
2023/9/28,35,discharge,6000.0,16.56,15.04,0,0,0,0,15.04,14288.0,0.0,0.0,0.0,14288.0
2023/9/28,36,discharge,5000.0,16.95,18.19,0,0,0,0,18.19,17280.5,0.0,0.0,0.0,17280.5
2023/9/28,37,discharge,4000.0,17.25,17.79,0,0,0,0,17.79,16900.5,0.0,0.0,0.0,16900.5
